Generation : 301  |  Min :  -175  |  Avg :   -91  |  Max :    -4
Generation : 302  |  Min :  -221  |  Avg :   -71  |  Max :    45
Generation : 303  |  Min :  -165  |  Avg :   -84  |  Max :   -13
Generation : 304  |  Min :  -170  |  Avg :   -91  |  Max :   -12
Generation : 305  |  Min :  -205  |  Avg :   -95  |  Max :   -35
Generation : 306  |  Min :  -168  |  Avg :   -89  |  Max :   -15
Generation : 307  |  Min :  -185  |  Avg :   -96  |  Max :   -42
Generation : 308  |  Min :  -206  |  Avg :   -82  |  Max :    15
Generation : 309  |  Min :  -204  |  Avg :   -87  |  Max :   -11
Generation : 310  |  Min :  -172  |  Avg :   -96  |  Max :   -25
Generation : 311  |  Min :  -202  |  Avg :   -94  |  Max :   -19
Generation : 312  |  Min :  -164  |  Avg :   -83  |  Max :    11
Generation : 313  |  Min :  -164  |  Avg :   -84  |  Max :    -1
Generation : 314  |  Min :  -153  |  Avg :   -68  |  Max :    53
Generation : 315  |  Min :  -209  |  Avg :   -89  |  Max :    -2
Generation : 316  |  Min :  -190  |  Avg :  -103  |  Max :   -48
Generation : 317  |  Min :  -150  |  Avg :   -87  |  Max :     9
Generation : 318  |  Min :  -141  |  Avg :   -77  |  Max :    -5
Generation : 319  |  Min :  -166  |  Avg :   -92  |  Max :   -42
Generation : 320  |  Min :  -146  |  Avg :   -65  |  Max :    37
Generation : 321  |  Min :  -205  |  Avg :   -76  |  Max :    16
Generation : 322  |  Min :  -162  |  Avg :   -76  |  Max :    10
Generation : 323  |  Min :  -175  |  Avg :   -85  |  Max :   -18
Generation : 324  |  Min :  -172  |  Avg :   -81  |  Max :    15
Generation : 325  |  Min :  -200  |  Avg :   -99  |  Max :   -32
Generation : 326  |  Min :  -182  |  Avg :   -87  |  Max :    14
Generation : 327  |  Min :  -161  |  Avg :   -88  |  Max :    12
Generation : 328  |  Min :  -142  |  Avg :   -66  |  Max :    24
Generation : 329  |  Min :  -191  |  Avg :   -74  |  Max :    17
Generation : 330  |  Min :  -168  |  Avg :   -98  |  Max :   -37
Generation : 331  |  Min :  -142  |  Avg :   -79  |  Max :     7
Generation : 332  |  Min :  -199  |  Avg :   -93  |  Max :   -15
Generation : 333  |  Min :  -184  |  Avg :   -92  |  Max :   -25
Generation : 334  |  Min :  -142  |  Avg :   -80  |  Max :    -8
Generation : 335  |  Min :  -173  |  Avg :   -87  |  Max :    -3
Generation : 336  |  Min :  -151  |  Avg :   -90  |  Max :   -36
Generation : 337  |  Min :  -162  |  Avg :   -92  |  Max :   -23
Generation : 338  |  Min :  -163  |  Avg :   -95  |  Max :   -52
Generation : 339  |  Min :  -216  |  Avg :   -97  |  Max :   -19
Generation : 340  |  Min :  -190  |  Avg :   -92  |  Max :   -25
Generation : 341  |  Min :  -172  |  Avg :   -92  |  Max :   -31
Generation : 342  |  Min :  -170  |  Avg :   -94  |  Max :   -30
Generation : 343  |  Min :  -156  |  Avg :   -72  |  Max :    27
Generation : 344  |  Min :  -180  |  Avg :   -77  |  Max :    28
Generation : 345  |  Min :  -184  |  Avg :   -74  |  Max :    -2
Generation : 346  |  Min :  -179  |  Avg :   -95  |  Max :   -42
Generation : 347  |  Min :  -159  |  Avg :   -66  |  Max :    28
Generation : 348  |  Min :  -194  |  Avg :   -92  |  Max :   -20
Generation : 349  |  Min :  -169  |  Avg :   -91  |  Max :   -21
Generation : 350  |  Min :  -166  |  Avg :   -97  |  Max :   -47
Generation : 351  |  Min :  -177  |  Avg :   -88  |  Max :   -18
Generation : 352  |  Min :  -154  |  Avg :   -86  |  Max :   -26
Generation : 353  |  Min :  -158  |  Avg :   -95  |  Max :   -19
Generation : 354  |  Min :  -171  |  Avg :   -87  |  Max :    -9
Generation : 355  |  Min :  -176  |  Avg :   -93  |  Max :     7
Generation : 356  |  Min :  -206  |  Avg :   -84  |  Max :   -12
Generation : 357  |  Min :  -187  |  Avg :   -93  |  Max :     5
Generation : 358  |  Min :  -164  |  Avg :   -93  |  Max :   -41
Generation : 359  |  Min :  -180  |  Avg :   -95  |  Max :   -26
Generation : 360  |  Min :  -163  |  Avg :   -92  |  Max :    41
Generation : 361  |  Min :  -173  |  Avg :   -70  |  Max :    31
Generation : 362  |  Min :  -149  |  Avg :   -74  |  Max :    29
